InteractionID;CarID;ID;DateTime;Sec;Xcoord;Ycoord;Speed;AgentType;timeOfEnteringInteractionZone;speedAtTheBorderOfInteractionZone;initialInteractionZone;indexOfEnteringIZ;indexOfExitingCZ;distanceFromInteractionZone;distanceFromConflictZone;minSpeedInsideInteractionZone;maxSpeedInsideInteractionZone;arrivalTimeDifference;yielded
1;296;296;[736942.6628986342, 736942.6629015394, 736942.6629043982, 736942.6629072222, 736942.6629101273, 736942.6629129514, 736942.6629158565, 736942.6629186689, 736942.6629215741, 736942.6629244097, 736942.6629272685, 736942.6629301967, 736942.6629329977, 736942.662935868, 736942.6629387268, 736942.6629415972, 736942.6629444908, 736942.6629473264, 736942.6629501968, 736942.6629530556, 736942.6629559259, 736942.6629587847, 736942.6629616551, 736942.6629645717, 736942.6629673959, 736942.6630084838, 736942.6630113426, 736942.6630142014, 736942.6630170601, 736942.6630199306, 736942.6630227894, 736942.6630256597, 736942.6630285301, 736942.6630314004, 736942.6630342477, 736942.663037118, 736942.663038831, 736942.6630487615, 736942.6630516088, 736942.6630909606, 736942.6630938194, 736942.6630966899, 736942.6630972569];[1504540474.442, 1504540474.693, 1504540474.94, 1504540475.184, 1504540475.435, 1504540475.679, 1504540475.93, 1504540476.173, 1504540476.424, 1504540476.669, 1504540476.916, 1504540477.169, 1504540477.411, 1504540477.659, 1504540477.906, 1504540478.154, 1504540478.404, 1504540478.649, 1504540478.897, 1504540479.144, 1504540479.392, 1504540479.639, 1504540479.887, 1504540480.139, 1504540480.383, 1504540483.933, 1504540484.18, 1504540484.427, 1504540484.674, 1504540484.922, 1504540485.169, 1504540485.417, 1504540485.665, 1504540485.913, 1504540486.159, 1504540486.407, 1504540486.555, 1504540487.413, 1504540487.659, 1504540491.059, 1504540491.306, 1504540491.554, 1504540491.603];[26.6613331938, 25.7778384119, 24.4089994135, 23.7912491859, 23.2819825638, 22.6920558703, 22.3088257926, 21.7360412524, 21.2701138694, 20.7636577648, 20.1718807711, 19.5560318883, 19.0288824332, 18.6398682289, 18.2244422761, 17.7327399727, 17.2596735118, 16.842334195, 16.4922869095, 16.1683987337, 15.7494148419, 15.2439783021, 14.6649146871, 14.1967335456, 13.7298011678, 11.0880669253, 9.72874445253, 8.30412861887, 6.89375591753, 5.47106471024, 4.08431227534, 2.68092986101, 1.2137159692, -0.320484112234, -1.73419120069, -2.78716084354, -4.21442192665, -9.34763409915, -10.6796551277, -29.5536552155, -29.9430200386, -32.2348456582, -32.5780833799];[-18.4036215072, -17.7473015992, -16.9668888701, -16.500716224, -15.8945652761, -15.2982917272, -14.7752607958, -14.289996876, -13.8631423751, -13.4188192836, -12.9351978139, -12.5086699628, -12.1719549033, -11.8467166287, -11.5497545125, -11.2482472328, -10.951978622, -10.7082193961, -10.4600308899, -10.2167503336, -9.95531352679, -9.63197780381, -9.10041263001, -8.65939526627, -8.2716658153, -6.37077311922, -5.38725587667, -4.49566806828, -3.71248102971, -2.91019243009, -2.22745542347, -1.52296396459, -0.811355431584, -0.102090268023, 0.627839722395, 1.26974747618, 1.40885761912, 3.44366937797, 3.92341793867, 7.26317495304, 7.22964386236, 8.29538893283, 8.69585984311];[3.08102580335, 12.4167288091, 18.4838357672, 15.5110813531, 13.8767351165, 13.4167456781, 12.1927718472, 11.9382608277, 11.1566027286, 10.8214358876, 10.9137933069, 10.8878930579, 10.4315907247, 9.56708733861, 8.95111347197, 8.78188776389, 8.55871875384, 8.16718156323, 7.63171147944, 7.17910513438, 7.23486250807, 7.6971912707, 8.74170689061, 8.85404483469, 8.88764189093, 23.4018440828, 24.0895552321, 24.0512099063, 23.5712252141, 23.4336112647, 22.9229044424, 22.7050636114, 22.7796382859, 23.0144880272, 22.847866536, 21.3703493929, 23.2650501174, 22.4373412584, 22.1269414134, 23.5324451793, 15.81561832, 23.356642184, 24.3064435392];2;1504540484.427;24.0512099063;VehicleIZBorder.KL;27;36;[23.010311924562327, 21.923705173878496, 20.34958185680526, 19.587877429956162, 18.86341733938717, 18.075453696696247, 17.510944688357167, 16.792463786078173, 16.197954257697244, 15.56206398898458, 14.833000339400726, 14.102790539509309, 13.488291724149777, 13.006310640254013, 12.510308365103349, 11.94179724500839, 11.392534663075653, 10.914514931462321, 10.49732928898698, 10.106254536955273, 9.62014256705756, 9.030772648284575, 8.29570722979345, 7.697222215795345, 7.1196872837502605, 3.960924792001856, 2.3335564267218314, 0.679706432515414, 0.9206601101059324, 2.539558240046165, 4.080687710539771, 5.645337130042587, 7.27189580350367, 8.959779287078728, 10.543462559281878, 11.759518883713032, 13.136361741262519, 18.658139708169838, 20.0730643273858, 38.83748808909968, 39.18655111715215, 41.710265567067324, 42.177684953327365];[40.15733570938383, 38.158051971666374, 35.9883654091085, 33.91341162440859, 31.928729180867204, 29.96756507977771, 27.95557587935924, 25.961007677123437, 23.94629664399001, 22.023924367360145, 18.28794797343123, 17.62760587203535, 16.965497752078733, 16.14657813426894, 15.431782924764851, 14.839250222565433, 14.381203171656791, 13.886161553030803, 13.295954631100722, 12.6269376261921, 11.93156556007373, 11.344064543462206, 10.793915379785368, 10.04841347098536, 9.177471628557283, 8.340572578166363, 7.624335486294398, 6.965414662174794, 6.155374997106316, 5.613405823713682, 4.779123492960065, 4.058911729122311, 3.185280979091327, 1.2494503028488417, 0.0, 0.0, 7.259458272888159, 9.143220476829729, 35.835087377227474, 36.38573239076649, 39.62686326459894, 40.11227470574512];21.3703493929;24.0512099063;11.877000093460083;1
1;296;1925;[736942.6627410416, 736942.6627439583, 736942.6627725578, 736942.6627754283, 736942.6627782871, 736942.6627812037, 736942.6627840626, 736942.6627868982, 736942.6627897454, 736942.662792662, 736942.6627954745, 736942.6627983449, 736942.6628012037, 736942.6628040741, 736942.6628069908, 736942.6628098033, 736942.6628127199, 736942.6628155324, 736942.6628183912, 736942.6628212616, 736942.6628241319, 736942.6628269907, 736942.6628298727, 736942.6628327778, 736942.6628355903, 736942.662838507, 736942.6628413195, 736942.6628441898, 736942.6628470486, 736942.6628499653, 736942.6628528356, 736942.6628556482, 736942.6628585185, 736942.662861412, 736942.662864294, 736942.6628671065, 736942.6628699653, 736942.6628728356, 736942.662875706, 736942.6628786227, 736942.6628814699, 736942.6628842939, 736942.6628872106, 736942.6628900232, 736942.6628928935, 736942.6628957523, 736942.6628986342, 736942.6629015394, 736942.6629043982, 736942.6629072222, 736942.6629101273, 736942.6629129514, 736942.6629158565, 736942.6629186689, 736942.6629215741, 736942.6629244097, 736942.6629272685, 736942.6629301967, 736942.6629329977, 736942.662935868, 736942.6629387268, 736942.6629415972, 736942.6629444908, 736942.6629473264, 736942.6629501968, 736942.6629530556, 736942.6629559259, 736942.6629587847, 736942.6629616551, 736942.6629645717, 736942.6629673959, 736942.6629702894, 736942.6629731135, 736942.6629759722, 736942.6629788426, 736942.6629817014, 736942.6629845718];[1504540460.826, 1504540461.078, 1504540463.549, 1504540463.797, 1504540464.044, 1504540464.296, 1504540464.543, 1504540464.788, 1504540465.034, 1504540465.286, 1504540465.529, 1504540465.777, 1504540466.024, 1504540466.272, 1504540466.524, 1504540466.767, 1504540467.019, 1504540467.262, 1504540467.509, 1504540467.757, 1504540468.005, 1504540468.252, 1504540468.501, 1504540468.752, 1504540468.995, 1504540469.247, 1504540469.49, 1504540469.738, 1504540469.985, 1504540470.237, 1504540470.485, 1504540470.728, 1504540470.976, 1504540471.226, 1504540471.475, 1504540471.718, 1504540471.965, 1504540472.213, 1504540472.461, 1504540472.713, 1504540472.959, 1504540473.203, 1504540473.455, 1504540473.698, 1504540473.946, 1504540474.193, 1504540474.442, 1504540474.693, 1504540474.94, 1504540475.184, 1504540475.435, 1504540475.679, 1504540475.93, 1504540476.173, 1504540476.424, 1504540476.669, 1504540476.916, 1504540477.169, 1504540477.411, 1504540477.659, 1504540477.906, 1504540478.154, 1504540478.404, 1504540478.649, 1504540478.897, 1504540479.144, 1504540479.392, 1504540479.639, 1504540479.887, 1504540480.139, 1504540480.383, 1504540480.633, 1504540480.877, 1504540481.124, 1504540481.372, 1504540481.619, 1504540481.867];[21.603152788, 20.9722788481, 19.5158351975, 19.2575644547, 18.9309199952, 18.5362099107, 18.1018631952, 17.650172801, 17.0357091384, 16.3361924071, 15.8450075746, 15.3083220015, 14.770291059, 13.5859232195, 13.1355183348, 12.8657249871, 12.7463461746, 12.3413546341, 11.8701078934, 11.5631152628, 11.0415716202, 10.3600493057, 9.74565782532, 9.09635860673, 8.56880386509, 7.92672421362, 7.27241055237, 6.62758746114, 6.03559973368, 5.36948735672, 4.67715479951, 3.99243105095, 3.32027144329, 2.58320593502, 2.06498878842, 1.650840726, 1.32314596273, 1.03719669251, 0.745913426116, 0.484171090311, 0.228242073031, 0.00560403719856, -0.246254678744, -0.527666474981, -0.84746098618, -1.20345492477, -1.5482839532, -1.84259903522, -2.04661082393, -2.22034076296, -2.45696184189, -2.67495979655, -2.88421414926, -3.07973263032, -3.27579274058, -3.46245632644, -3.62927042108, -3.71276983865, -3.76274422827, -3.8070514654, -3.87040737585, -3.94362247996, -3.99615198272, -4.0466407038, -4.14295068402, -4.265816442, -4.44441709178, -4.64729744398, -4.8644276126, -5.11147831579, -5.37788837251, -5.7648659538, -6.19015609192, -6.59494243685, -6.99398936193, -7.39731651281, -7.80919705414];[10.4768515219, 10.3845495702, 10.6190199469, 10.8389242308, 11.0470480485, 11.2994614202, 11.6082793326, 11.9174062163, 12.0907943525, 12.1652276421, 12.3644072596, 12.5525074579, 12.7410970567, 12.7408869364, 13.0884807061, 13.4204701109, 13.8268808436, 14.0592804201, 14.2538781109, 14.5283741343, 14.6231117737, 14.6107491364, 14.6449503737, 14.6788972091, 14.7328437361, 14.6402216396, 14.4528558558, 14.2087571631, 13.9119004296, 13.4431861994, 12.8657076121, 12.3031465862, 11.8198284613, 11.3915949902, 11.0109228384, 10.711824001, 10.5259835762, 10.3542255484, 10.114974689, 9.86176076992, 9.57574028969, 9.3151637523, 9.03129401755, 8.75361360114, 8.42834306927, 8.07862150257, 7.72638031532, 7.40777198582, 7.16782709711, 6.95529201123, 6.65897844138, 6.38764923189, 6.11637938414, 5.84061433106, 5.48118216365, 5.07745020342, 4.62342621399, 4.19402873739, 3.74292115661, 3.23352947506, 2.66460485828, 2.12522950422, 1.6014771404, 1.13938453246, 0.661036872702, 0.154325253103, -0.380342821805, -0.9141356794, -1.48644607435, -2.07942644175, -2.69839964084, -3.47456329199, -4.24922675676, -5.01948981331, -5.81862287253, -6.61970765537, -7.44365755776];[6.0076299523, 6.82033404249, 7.68096760188, 6.83273321193, 6.53633044644, 6.5609898621, 6.88923963378, 7.25635753668, 7.80254048644, 8.37012994759, 8.29818800638, 8.31513701439, 8.3321457331, 10.276748929, 9.70441502584, 8.67999616136, 7.52684269348, 7.37957855506, 7.40010069654, 6.98228574722, 7.12319287298, 7.74604749238, 8.06691023392, 8.44607523648, 8.2861188112, 8.56113207785, 8.90851388268, 9.15759770664, 9.24162712619, 9.86393931748, 10.7709793327, 11.4943701474, 11.7209894903, 11.9600850036, 11.2579054935, 10.2683100337, 8.92937325992, 7.80783831035, 7.16327776216, 6.61078858974, 6.32889159288, 5.97024650343, 5.83103241798, 5.87008759086, 6.11162915458, 6.46334384423, 6.68324894511, 6.56149119028, 6.01344638767, 5.50127917589, 5.49781279904, 5.41529156621, 5.27658190715, 5.21612739059, 5.41377370451, 5.73442633387, 6.08955438461, 6.09560375301, 6.23505269947, 6.56190003584, 7.0839727269, 7.34433115019, 7.42267496225, 7.28210886917, 7.24727843792, 7.36921699039, 7.61669907146, 7.83245958087, 8.15933000002, 8.48119496692, 8.92921324883, 10.002740195, 10.8985387586, 11.4711614187, 11.9743908806, 12.3663390693, 12.7434820126];1;1504540469.49;8.90851388268;BicycleIZBorder.EF;26;70;[12.978666462217998, 12.390310568535808, 10.923554691680549, 10.61641718868888, 10.247884880155173, 9.804277110804529, 9.312345726751946, 8.808084188269351, 8.17218048215378, 7.4709426390684985, 6.9518210898973845, 6.391299103699745, 5.8309582437708425, 4.661728642353451, 4.164873789714899, 3.8699745519864317, 3.7564072971052886, 3.378175598837137, 2.9515501057720575, 2.737369852561857, 2.297969868078694, 1.713100326527103, 1.308302389909408, 1.0650658601973044, 0.9192250407595219, 0.5947651870656969, 0.17779443093858102, 0.28832679948958556, 0.7838100795713725, 1.4663882432053137, 2.2596895076829004, 3.036314323524964, 3.7346977480837427, 4.406041801890655, 4.9519480382801575, 5.383465066089844, 5.677716348509402, 5.943388566664092, 6.273707302207958, 6.606019187006567, 6.966632186842192, 7.291257118710357, 7.648361529533097, 8.010695041023578, 8.43146984790525, 8.888391000516974, 9.343505018543496, 9.748631303378758, 10.047182615836268, 10.309038168630453, 10.672262159030195, 11.00624973207411, 11.33759017710061, 11.668220055424932, 12.076067898274518, 12.520776555736184, 13.003592376723265, 13.430889151699548, 13.865907295136402, 14.353986782590344, 14.905660533415906, 15.433649384333348, 15.939450213494855, 16.38724346926768, 16.867146750186055, 17.383247874941397, 17.946005335973044, 18.516967433233553, 19.128984415076626, 19.771305192111594, 20.444949590902116, 21.30931931495646, 22.186525077318933, 23.0520302455981, 23.94220897140219, 24.835789463049306, 25.75377633469725];[33.44581644690911, 33.15730020843144, 32.7410758278278, 32.253413939122154, 31.749962483045564, 31.297704748135462, 30.899728369285324, 30.54354635739748, 30.22868862762314, 29.866750340380946, 29.496590779238304, 29.084654033411574, 28.680260697315763, 28.216830318780687, 27.631136512075784, 26.89826679509978, 25.855898756946928, 24.905321523714775, 23.936975912022277, 22.95786981994345, 22.01584466238204, 21.17864758944968, 20.266730028500874, 19.34139077471513, 18.433353023482464, 17.687277952960944, 16.769030191992712, 15.900149427832833, 14.936331327607032, 14.198757234872645, 13.764604093129531, 13.098160561207473, 12.525416031986001, 12.356588896288505, 11.975043484933124, 11.338074788431296, 9.663125726971876, 8.902235071111996, 8.143247054903998, 7.448606803150541, 6.459340754639183, 5.59035790940482, 4.95157122793353, 4.337312212101224, 3.7791078573958914, 3.317162832696964, 2.9519128454650296, 0.8921904819543274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.547268943794655, 1.148720025067485, 1.7211743639309256, 2.285511937402341, 2.855902664250137, 3.438389711876596];5.21612739059;11.9600850036;11.877000093460083;0
1;296;4002;[736942.6627404861, 736942.6627433449, 736942.662751956, 736942.6627547917, 736942.662757662, 736942.6627605208, 736942.6627633912, 736942.66276625, 736942.6627691204, 736942.6627719791, 736942.6627748496, 736942.6627777662, 736942.6627805787, 736942.6627834954, 736942.6627863426, 736942.6627892245, 736942.6627920949, 736942.6627949075, 736942.6627977778, 736942.6628006828, 736942.6628034954, 736942.6628063658, 736942.6628092361, 736942.6628120949, 736942.6628149652, 736942.6628178704, 736942.6628207407, 736942.6628235532, 736942.6628264699, 736942.6628293403, 736942.6628321991, 736942.6628351388, 736942.662837882, 736942.6628407986, 736942.6628436111, 736942.6628465278, 736942.6628493402, 736942.6628522569, 736942.6628551157, 736942.6628579398, 736942.6628607986, 736942.662863669, 736942.662866551, 736942.6628694445, 736942.6628722916, 736942.6628751273, 736942.6628780093, 736942.6628808564, 736942.6628837384, 736942.6628865857, 736942.6628895024, 736942.6628923148, 736942.6628951852, 736942.662898044, 736942.6629009607, 736942.6629037963, 736942.6629066435, 736942.6629095023, 736942.6629123958, 736942.6629152894, 736942.6629181019, 736942.6629210185, 736942.6629238774, 736942.662926713, 736942.6629295602, 736942.6629324768, 736942.6629352893, 736942.6629381828, 736942.6629410301, 736942.6629438889, 736942.6629467708, 736942.6629496181, 736942.6629525231, 736942.6629553587, 736942.6629582292, 736942.6629610764, 736942.6629632291, 736942.6629660879, 736942.6629689584, 736942.6629718171, 736942.6629746875, 736942.6629775463, 736942.6629804745, 736942.6629832755, 736942.6629861343, 736942.6629890625, 736942.6629918634, 736942.6629947338, 736942.6629975926];[1504540460.778, 1504540461.025, 1504540461.769, 1504540462.014, 1504540462.262, 1504540462.509, 1504540462.757, 1504540463.004, 1504540463.252, 1504540463.499, 1504540463.747, 1504540463.999, 1504540464.242, 1504540464.494, 1504540464.74, 1504540464.989, 1504540465.237, 1504540465.48, 1504540465.728, 1504540465.979, 1504540466.222, 1504540466.47, 1504540466.718, 1504540466.965, 1504540467.213, 1504540467.464, 1504540467.712, 1504540467.955, 1504540468.207, 1504540468.455, 1504540468.702, 1504540468.956, 1504540469.193, 1504540469.445, 1504540469.688, 1504540469.94, 1504540470.183, 1504540470.435, 1504540470.682, 1504540470.926, 1504540471.173, 1504540471.421, 1504540471.67, 1504540471.92, 1504540472.166, 1504540472.411, 1504540472.66, 1504540472.906, 1504540473.155, 1504540473.401, 1504540473.653, 1504540473.896, 1504540474.144, 1504540474.391, 1504540474.643, 1504540474.888, 1504540475.134, 1504540475.381, 1504540475.631, 1504540475.881, 1504540476.124, 1504540476.376, 1504540476.623, 1504540476.868, 1504540477.114, 1504540477.366, 1504540477.609, 1504540477.859, 1504540478.105, 1504540478.352, 1504540478.601, 1504540478.847, 1504540479.098, 1504540479.343, 1504540479.591, 1504540479.837, 1504540480.023, 1504540480.27, 1504540480.518, 1504540480.765, 1504540481.013, 1504540481.26, 1504540481.513, 1504540481.755, 1504540482.002, 1504540482.255, 1504540482.497, 1504540482.745, 1504540482.992];[21.7156290509, 21.070962439, 20.4781600461, 20.0378909793, 19.3849861198, 18.9526805865, 18.2720918963, 17.9374723022, 17.3531640051, 16.8030954806, 16.0949537889, 15.5147199759, 14.9535779012, 14.3708836787, 13.8103955296, 13.2112404218, 12.5595701688, 11.8380480414, 11.2851661415, 10.7689509672, 10.1341610789, 9.53409914729, 8.93815683007, 8.30458409643, 7.66559772301, 7.04338347934, 6.46117072477, 5.90685512889, 5.359468065, 4.8616255682, 4.3726064855, 3.85864884002, 3.44276848175, 3.03639692095, 2.69121157693, 2.39895296598, 2.13107752045, 1.90122792739, 1.73272285852, 1.61536842865, 1.42567437066, 1.27737413163, 1.16776662869, 1.05288193684, 0.933584684168, 0.856501183414, 0.762673241028, 0.674558686043, 0.571377425838, 0.483019885729, 0.377546223759, 0.344378861182, 0.292035691356, 0.233983907141, 0.213929536238, 0.200390076937, 0.190585824973, 0.146730195014, 0.0376791534876, -0.142150348544, -0.396622097578, -0.696568093538, -0.968283632421, -1.24394414112, -1.54143251963, -1.82119363718, -2.16657292169, -2.50750940085, -2.77051486157, -3.00348418969, -3.17157764182, -3.33652125357, -3.55714116833, -3.82840787722, -4.15054688463, -4.45604323581, -4.40414894826, -4.72166940692, -5.06070045563, -5.37051727427, -5.6812511196, -5.91211362324, -6.13267315267, -6.32107690002, -6.52226577181, -6.69981609919, -6.8621524661, -7.0258600824, -7.17384922162];[10.5069907163, 10.3873093102, 10.756562975, 10.8091841548, 10.8273517852, 11.0361780291, 11.1470134652, 11.5213392286, 11.774835438, 12.0398250139, 12.2310201383, 12.4473984383, 12.6566113336, 12.8739071096, 13.278898682, 13.5892895695, 13.7527134389, 13.8316330288, 14.017467569, 14.2603609304, 14.3520892097, 14.471004672, 14.5516951376, 14.5542660884, 14.494219951, 14.3548431388, 14.15388092, 13.9034975819, 13.6154948252, 13.3384006518, 13.0181165206, 12.6173200256, 12.2557099156, 11.8535580995, 11.4716933273, 11.1204826081, 10.7805644978, 10.4486600817, 10.1590628668, 9.90174488407, 9.6578869091, 9.45615455089, 9.22514337873, 8.97868170503, 8.73335577065, 8.55180621015, 8.36817396733, 8.20234058731, 8.0248915374, 7.86179271334, 7.69357438819, 7.62234023328, 7.54094383041, 7.44116616318, 7.35182634891, 7.23678440648, 7.10359460029, 6.94052525576, 6.71594156225, 6.42660097198, 6.08045703114, 5.69140268956, 5.32286052299, 4.92715272649, 4.4742180875, 3.97185766247, 3.37489732449, 2.74660534351, 2.12252490369, 1.47802264719, 0.867094951086, 0.230723386313, -0.444520915282, -1.10217317047, -1.77475137208, -2.43169784805, -2.59577737485, -2.92677346958, -3.4128332933, -4.03986089118, -4.85370033858, -5.79009955205, -6.82657597955, -7.8997198839, -9.01707384864, -10.2565439113, -11.328430239, -12.3025741776, -13.1108359681];[5.86923631449, 6.81673459949, 4.22595145259, 4.95021649538, 6.40937978079, 6.53936967603, 7.5360076998, 7.1722159011, 7.83269247753, 8.13645689509, 8.88006392182, 8.89922732014, 8.91778046462, 8.93706614688, 9.13918209408, 9.25972937675, 9.41294021133, 9.74231117569, 9.3608040824, 9.03335049725, 9.16715651401, 9.10969108354, 9.03529918739, 9.06464607618, 9.12601297927, 9.06676082245, 8.98539851106, 8.9347190123, 8.90489422866, 8.72501126707, 8.66431936612, 8.81472728064, 8.6941347022, 8.54648334061, 8.29421125647, 7.80595855247, 7.41779297017, 6.93379736719, 6.35068266886, 5.70591918979, 5.38549363568, 4.89126446194, 4.55691765533, 4.36876006645, 4.26866769662, 3.89059476567, 3.63417416069, 3.39905675594, 3.28585154608, 3.13373432859, 3.05217764512, 2.53324220619, 2.22224260884, 2.05702756799, 1.83208321117, 1.77477654298, 1.81159655064, 1.99623604525, 2.43929990526, 3.13539848872, 4.03232045417, 4.91486802198, 5.42986891677, 5.90566675218, 6.50637053315, 7.03570687785, 7.98552129429, 8.71916813295, 9.09483790577, 9.37577012237, 9.32861669729, 9.43542851828, 9.71609210651, 9.96411384243, 10.262024312, 10.4058615335, 6.12629599572, 5.51934972894, 5.82220680472, 6.65661676444, 8.10039537682, 9.5497728728, 11.0250934464, 12.3024616579, 13.3607880725, 14.4477731601, 14.7083595466, 14.4334049341, 13.6329226321];1;1504540467.464;9.06676082245;BicycleIZBorder.EF;25;78;[13.08083521710115, 12.484997075853475, 11.81942790353805, 11.379418835145717, 10.742547387707933, 10.271653570692509, 9.58495270119611, 9.170750074681266, 8.545362102834364, 7.953179762461276, 7.221659278608511, 6.612187658903849, 6.0246771916818895, 5.417230278089151, 4.820571410857488, 4.212607062364121, 3.565537053307417, 2.851324131720771, 2.3297008396302252, 1.8998139469812678, 1.378278092904262, 1.0473493247695183, 0.8882070369430549, 0.6552910987681908, 0.3622260784090873, 0.0017333882377362042, 0.4010837363683856, 0.839426473647781, 1.3101247720400233, 1.7522943148264083, 2.231287792980063, 2.794297073948253, 3.2844977198119896, 3.8088089160745993, 4.291560074515621, 4.7261931640729, 5.141285649190258, 5.53481515896726, 5.866280634243924, 6.148778724436912, 6.4456457745803, 6.688026893052428, 6.943222586387441, 7.214723609023363, 7.486808908121881, 7.684001536767364, 7.8893466169043664, 8.076043968996174, 8.279121833671947, 8.46337045670452, 8.658729185242635, 8.737186486891831, 8.83220091492273, 8.94640204461986, 9.036799986111097, 9.148642177078782, 9.27594701535778, 9.443640672824229, 9.692661937470794, 10.028094931651406, 10.443989947399265, 10.916614981353295, 11.359710410383569, 11.829493618605227, 12.360517283504285, 12.930847899232326, 13.613382304502606, 14.32335739350168, 15.000479311053596, 15.685407269777047, 16.315067736303103, 16.967182420465132, 17.676067194509084, 18.387427910646277, 19.13154051748073, 19.854958504066534, 19.988029465599713, 20.41327576222857, 20.990483949413836, 21.687727536407778, 22.558762146424836, 23.513927170866683, 24.558185127263812, 25.62454562357435, 26.73670240647268, 27.953462004875128, 29.008973688526748, 29.974243111425988, 30.7796571305464];[30.911568070052944, 30.657250749365055, 30.503029287447507, 30.441008060773072, 30.42714275467666, 30.407995067705986, 30.379633904390104, 30.297536283833296, 30.22351186316777, 30.17660612918323, 30.027443845952103, 29.90248741439203, 29.756567076827373, 29.631954278125118, 29.499261529473277, 29.390248997271772, 29.22153720458918, 29.059065715265856, 28.90405729807026, 28.69432908873086, 28.426061179219815, 28.260096952893097, 28.021794799168532, 27.696738387357144, 27.31790529926188, 26.90458920793607, 26.416423412890563, 25.84172724024448, 25.253583597254465, 24.526737724531305, 23.835160305517714, 23.13110469461747, 22.356982484996642, 21.573061851468225, 20.74968867776873, 19.8697448556689, 18.966081660206736, 18.070074507543254, 17.22728480013868, 16.378669078192022, 15.480940608900859, 14.75090210830301, 13.969009027073824, 12.948622648952457, 12.027021738964752, 11.17968845954888, 10.387038517542264, 9.56298444536632, 8.769409712907402, 7.948835185215348, 6.9473716007313815, 6.169457233148926, 5.343120514782976, 4.869896946570974, 3.907399190492393, 3.2960268422106003, 2.372679934966403, 1.7500454496044933, 0.9116962657580925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43814714677197336, 0.8775911651260025, 1.2040800488170986, 1.5159983266476325, 1.7824414613519162, 2.0669654924358762, 2.318059573420456, 2.5476378651709526, 2.7791553964061833, 2.9884436441750273];1.77477654298;10.4058615335;11.877000093460083;0
